id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Exchange rate, 0.355869
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Cent, 0.354461
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Canadian dollar, 0.345036
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Macroeconomics, 0.344855
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Fiscal year, 0.342005
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Gold standard, 0.341803
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Government, 0.339801
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Money, 0.32989
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Bretton Woods system, 0.328734
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Cayman Islands dollar, 0.321595
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Eurozone, 0.318063
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, President of the United States, 0.307871
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Implementation, 0.305795
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Pound sterling, 0.305443
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Bank of England, 0.303418
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Lower house, 0.299831
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Tax reform, 0.297046
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Quantitative easing, 0.2963
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Democratic Party, 0.292158
 0yMygjsga68QkIcvIPxd0dwj5xxh8xutvmNbaEdXDkQnkvKsIJTgHWor_FfNh24q, United States, 1, Dollar Climbs to Three-month High  Adds 0.25%, NG, 2017-10-24T06:47:11Z, bizwatchnigeria.ng, -0.203893, Yield, 0.29106
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Law, 0.967358
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Prison, 0.95577
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Hong Kong, 0.858002
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Appeal, 0.827148
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Protest, 0.735786
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Bail, 0.661893
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Activism, 0.627496
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Punishment, 0.578768
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Tiananmen Square protests of 1989, 0.567554
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Judge, 0.529322
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Sentence, 0.49167
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Jury, 0.445286
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Criminal justice, 0.438621
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Wong Kar-wai, 0.436025
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Stephen Chow, 0.435013
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Demonstration, 0.43429
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Cantopop, 0.430946
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Civil disobedience, 0.427752
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Justice, 0.42381
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Shaolin Soccer, 0.423802
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Cinema of Hong Kong, 0.420017
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, LAW, 0.411348
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Pan-democracy camp, 0.409565
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Criminal law, 0.402792
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, In the Mood for Love, 0.401986
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Cantonese people, 0.401329
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, United States, 0.389861
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Magistrate, 0.38918
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Life imprisonment, 0.387731
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Chungking Express, 0.385827
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Recidivism, 0.381011
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Lawyer, 0.380183
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Bruce Lee, 0.376421
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Television Broadcasts Limited, 0.372795
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Common law, 0.365415
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Penology, 0.364876
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Hakka people, 0.364067
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, 2014 Winter Olympics, 0.362554
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, United Kingdom, 0.361608
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Honda Civic, 0.361371
 bs5G-TQbPOc2L4dx1Nu9038TIg4FK74vnP9RcFo8Ksm80duzFW7PI_OqRGhJVTuT, United States, 1, Jailed Hong Kong activist Joshua Wong released on bail | African news network 7, ZA, 2017-10-24T06:39:47Z, ann7.com, -0.428077, Chow Yun-Fat, 0.357096
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Nigeria, 0.976336
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Local Government Areas of Nigeria, 0.80726
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Jacob Zuma, 0.715599
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, President of Nigeria, 0.537478
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Vladimir Putin, 0.537142
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Muhammadu Buhari, 0.532831
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Vice President of the United States, 0.496677
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Ibrahim Babangida, 0.495369
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, President, 0.492031
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Umaru Yar'Adua, 0.472718
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Shehu Shagari, 0.459621
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, President of the United States, 0.450563
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Olusegun Obasanjo, 0.40438
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Abuja, 0.40328
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Robert Mugabe, 0.368362
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Sani Abacha, 0.355776
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Goodluck Jonathan, 0.344018
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Wrasse Records, 0.335662
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Lagos, 0.330739
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Federal government of the United States, 0.316235
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Politics of Nigeria, 0.308876
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Thabo Mbeki, 0.293239
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Fela Kuti, 0.281022
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, States of Nigeria, 0.276826
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Democratic Party, 0.272839
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Lagos State, 0.266965
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Head of state, 0.261766
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Kgalema Motlanthe, 0.260618
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Nigerian general election  2007, 0.260146
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, United States, 0.259512
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Governor, 0.259185
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, History of Nigeria, 0.253253
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, United States Congress, 0.243738
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Elections in Nigeria, 0.237799
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Ijaw, 0.235902
 EzSduj3-OmW5noQzzIdttc3Cgscqyn4g0t1gSJXhCRDD-aevo5dq9OksgNWhRPpr, United States, 1, Buhari and ‘benefit of the doubt’ - Usman Abubakar, NG, 2017-10-24T06:39:47Z, reubenabati.com.ng, -0.330302, Jigawa State, 0.235108
