id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, Texas, 0.975631
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, United States, 0.864092
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, United States dollar, 0.72169
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, Diwali, 0.637466
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, Sam Houston, 0.564051
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, Economics, 0.561517
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, Austin  Texas, 0.514207
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, India, 0.503332
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, First Lady of the United States, 0.492821
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, Houston, 0.488338
 CqhEUW6tlnFtnLQozg6JLT8vwJhE7roB8kaUchPmKSnAGXxVKeupUeD_a0YDaboR, India, 1, Texas Governor to lead trade delegation to India next year, IN, 2017-10-24T06:39:47Z, thehindubusinessline.com, 0.465723, Light, 0.483203
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Rajyavardhan Singh Rathore, 0.931873
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Association football, 0.87115
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Indian National Congress, 0.868758
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Navi Mumbai, 0.858399
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, FIFA World Cup, 0.837689
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Assam, 0.79065
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Single-elimination tournament, 0.742902
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, DY Patil Stadium, 0.742774
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Nerul, 0.656025
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Jawaharlal Nehru, 0.652606
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Brazil, 0.625377
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, FIFA Women's World Cup, 0.621817
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, India, 0.615762
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, France national football team, 0.613267
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Brazil national football team, 0.61074
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, FIFA, 0.602953
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, FIFA Futsal World Cup, 0.574914
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Pullela Gopichand, 0.56617
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Indira Gandhi, 0.5607
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, 1998 FIFA World Cup, 0.56001
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, CONMEBOL, 0.557928
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, England national football team, 0.542359
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Mumbai, 0.540253
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Guwahati, 0.5355
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Venue, 0.532178
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, 1994 FIFA World Cup, 0.527294
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Rain, 0.518733
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, FIFA U-17 World Cup, 0.518673
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, New Delhi, 0.516182
 9bxKNO4I9n8VeKXd1CreIgkhPk238SYfxtB-HHRzAmGwgRlMGQdm5f254h_Iax6M, India, 1, England-Brazil U-17 World Cup semifinal shifted from Guwahati to Kolkata: Here's how you can get a refund, IN, 2017-10-24T06:32:07Z, bangaloremirror.com, -0.10929, Indian Hindus, 0.514607
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Delhi, 0.976894
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Rashtrapati Bhavan, 0.916605
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Bharatiya Janata Party, 0.815028
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Narendra Modi, 0.78568
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, New Delhi, 0.717422
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, British Raj, 0.667787
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, India, 0.648559
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, British Empire, 0.621645
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Indira Gandhi International Airport, 0.609637
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Republic, 0.585246
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Gujarat, 0.568615
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Afghanistan, 0.539528
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Prime minister, 0.526236
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Herbert Baker, 0.493107
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Government of India, 0.488932
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Gujarati people, 0.481824
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, President, 0.478395
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Mughal Empire, 0.475863
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Hamid Karzai, 0.472606
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, President of Afghanistan, 0.46291
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Cabinet, 0.460335
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Pashtun people, 0.458463
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Westminster system, 0.444022
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Indira Gandhi, 0.439256
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Safdarjung Airport, 0.437674
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Afghan presidential election  2009, 0.426444
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Government ministers, 0.416833
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Parliament of India, 0.415628
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, United States, 0.409737
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, The Afghan, 0.4094
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Iran, 0.402398
 2xhGdi7thZj6OW7XEPi_3eiBQCmS0Pm0fwSQ-K7VjD8_Gnb1Ftv4eUJb4Bc2qdK9, India, 1, Afghan President arrives in India  meets President Kovind  Sushma Swaraj, SG, 2017-10-24T07:43:53Z, tribuneindia.com, 0, Pamir Airways, 0.402012
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, India, 0.935638
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, United Kingdom, 0.687337
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Commonwealth of Nations, 0.635132
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Immigration to the United Kingdom since 1922, 0.594206
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Education in Scotland, 0.583095
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Indian businesspeople, 0.569703
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Developed country, 0.568209
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Kiran Mazumdar-Shaw, 0.55711
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Greatest hits, 0.55654
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Massachusetts Institute of Technology, 0.5355
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Anarchy in the U.K., 0.53046
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, Decolonization, 0.5103
 tMElr9OZbwkLBS6-cCQIOmnWDpig-FvlyxxhFQu3-8uyJt1_85eHVL7Vo--_7jaB, India, 1, Awards like TECH Rocketships strengthen India-UK relationship  startups play a big role, IN, 2017-10-24T08:09:01Z, economictimes.indiatimes.com, 0.587521, European Union, 0.506318
 bSeBVo0pTEgF9CgoQOvGtJuxQllaAYpPPt45CsVcafCYwfCIMbjXODF1scNU_lgh, India, 1, BPCL arm bags 15-year diesel export deal with Bangladesh Petroleum Corporation, IN, 2017-10-24T05:42:22Z, infraline.com, 0.160588, Petroleum, 0.978747
 bSeBVo0pTEgF9CgoQOvGtJuxQllaAYpPPt45CsVcafCYwfCIMbjXODF1scNU_lgh, India, 1, BPCL arm bags 15-year diesel export deal with Bangladesh Petroleum Corporation, IN, 2017-10-24T05:42:22Z, infraline.com, 0.160588, International trade, 0.906586
 bSeBVo0pTEgF9CgoQOvGtJuxQllaAYpPPt45CsVcafCYwfCIMbjXODF1scNU_lgh, India, 1, BPCL arm bags 15-year diesel export deal with Bangladesh Petroleum Corporation, IN, 2017-10-24T05:42:22Z, infraline.com, 0.160588, Narendra Modi, 0.824964
 bSeBVo0pTEgF9CgoQOvGtJuxQllaAYpPPt45CsVcafCYwfCIMbjXODF1scNU_lgh, India, 1, BPCL arm bags 15-year diesel export deal with Bangladesh Petroleum Corporation, IN, 2017-10-24T05:42:22Z, infraline.com, 0.160588, Export, 0.814099
 bSeBVo0pTEgF9CgoQOvGtJuxQllaAYpPPt45CsVcafCYwfCIMbjXODF1scNU_lgh, India, 1, BPCL arm bags 15-year diesel export deal with Bangladesh Petroleum Corporation, IN, 2017-10-24T05:42:22Z, infraline.com, 0.160588, Bharatiya Janata Party, 0.721518
 bSeBVo0pTEgF9CgoQOvGtJuxQllaAYpPPt45CsVcafCYwfCIMbjXODF1scNU_lgh, India, 1, BPCL arm bags 15-year diesel export deal with Bangladesh Petroleum Corporation, IN, 2017-10-24T05:42:22Z, infraline.com, 0.160588, Diesel fuel, 0.683278
